"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"chr19q",1.34442243726428,0.0185730369507412,9.5709381195411,1.68028508574683e-05,0.00547772937953468,3.62329004168671
"chr19p",-1.22465196964797,0.00971257510419225,-7.63939512058234,8.03963852610559e-05,0.0131046107975521,2.12337309326593
"chr9p23",1.1384112068452,0.0215395624402049,6.84731974720566,0.000167845516290601,0.0171880738477515,1.39337772920878
"chr16p",-1.06221843820037,-0.0340020146587703,-6.61485912457528,0.000210896611628853,0.0171880738477515,1.16442745289391
"chr4q",-0.882451147045697,0.00577283750293943,-6.10104957570927,0.000356977080436603,0.0232749056444665,0.632871206825754
"chr4q33",-1.07759553316278,0.0168022984109549,-5.75261934831513,0.000519362237185684,0.0239226078693554,0.251418776979918
"chr12p",0.898902897027577,0.0231071580736647,5.68121155246229,0.000561904377536829,0.0239226078693554,0.171067294379165
"chr16q11",-0.929136290421419,0.0423146537839747,-5.62590403551739,0.000597505596916435,0.0239226078693554,0.108314845589145
"chr11p",0.966120553209233,-0.0504857873824572,5.53650612938137,0.000660440094552755,0.0239226078693554,0.00592020757424105
"chr10p15",-0.738358126377738,-0.0100363771090966,-4.97223427379982,0.00127400750920896,0.0376099459858825,-0.668423978263537
"chr3p26",0.723908082191331,-0.00968382505568937,4.96421513817616,0.00128636928022802,0.0376099459858825,-0.678361859085634
"chr10p13",-0.734636460669522,0.0328527575880175,-4.9034619576077,0.00138441518966439,0.0376099459858825,-0.753977793798071
"chr3q24",0.668303211964344,0.00840472214061119,4.74435641800137,0.00168229306455025,0.0421867337725679,-0.954744413834383
"chr17q22",-0.646433263444233,-0.00234425246643434,-4.58418859109984,0.00205454400427536,0.0447267591570514,-1.16085805777923
"chr22q",0.768127060202821,0.0248435617464648,4.58286238438642,0.00205797971581525,0.0447267591570514,-1.16258146781266
"chr5p15",-0.613308626277999,-0.0118600541976177,-4.4339819074122,0.00248667094487276,0.0487318681558342,-1.35779705804732
"chr13q11",-0.664454246920912,-0.00723860532539572,-4.35577135352608,0.00275016728943952,0.0487318681558342,-1.46172857351177
"chr13q34",-0.629297063693344,0.0258702730974283,-4.34065197902652,0.00280453225306117,0.0487318681558342,-1.48192923344923
"chr4q28",0.680367478932759,-0.00820034858005759,4.29733955450968,0.00296685214659836,0.0487318681558342,-1.53999267906554
"chr8p12",-0.594758373395895,0.0197359981543461,-4.29145442916153,0.00298968516293461,0.0487318681558342,-1.54790433861794
"chr16q21",0.600192668161588,0.0378474741766703,4.23135360215429,0.00323412014654929,0.0502058651321461,-1.62900391673975
"chr2p25",-0.603260464934532,0.0165929554151631,-4.17633449169214,0.00347700893217725,0.0515229505404447,-1.70372787673427
"chr12q21",0.602797974438399,-0.00259794280009847,4.07818318861089,0.00396092262128021,0.0561417728059717,-1.83816270912372
"chr5q31",0.548569499015487,0.00403748485775415,3.99565729686804,0.00442444635509704,0.0584606609688584,-1.95230193413242
"chr17q12",-0.565812236274725,-0.00724027136351961,-3.98587331865763,0.00448317952215172,0.0584606609688584,-1.96589999093936
"chr11p14",0.56646064630227,0.0102940674876254,3.94637999091091,0.00472897058995718,0.0592940158586939,-2.02092994745888
"chr7p13",-0.564853476761343,-0.00839686707690022,-3.86223031524789,0.0053026256865355,0.0640242953263175,-2.13892885679622
"chr10q25",-0.537602867866208,0.0247345933733944,-3.74419812018048,0.00623727171254468,0.0726196635103416,-2.30610638675468
"chr15q23",0.502277487288499,-0.011542328459212,3.65865327590085,0.00702488980093564,0.0789694508656903,-2.4284444005319
"chrxq13",0.505176164346643,-0.0177920884314707,3.54479182012422,0.00824289955852927,0.0835713457541259,-2.59273864446645
"chr20p12",-0.505215151023968,0.00263901673659991,-3.43059773509455,0.00969412654067612,0.0870354344762697,-2.7590929416705
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_14",-1.3231252775471,-0.0124070865640219,-11.2888411318756,9.79878017064186e-06,0.00626077523755722,4.15718344313789
"CROSBY_E2F4_TARGETS",-1.3326885349876,0.0153106315524127,-10.5495006707521,1.53578459786186e-05,0.00626077523755722,3.75237267536685
"REACTOME_UNWINDING_OF_DNA",-1.31296650584281,0.00714307558490651,-10.5377260735006,1.54716543913295e-05,0.00626077523755722,3.74563631394989
"LIANG_SILENCED_BY_METHYLATION_DN",-1.21439661600659,0.0422294291208932,-10.4997687371788,1.58451058130394e-05,0.00626077523755722,3.72385631410952
"KOBAYASHI_EGFR_SIGNALING_6HR_UP",1.31093243642659,-0.00156759352731252,10.4167510684593,1.66981182721489e-05,0.00626077523755722,3.67587653196345
"REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY",1.36367645154639,-0.0184034127508903,10.4152114732107,1.67144228642461e-05,0.00626077523755722,3.6749822404023
"KUMAMOTO_RESPONSE_TO_NUTLIN_3A_DN",-1.28038096323942,0.00816891457096571,-10.1755326208313,1.94879658671967e-05,0.00626077523755722,3.5337359755428
"FINETTI_BREAST_CANCER_KINOME_RED",-1.2571971191555,0.0210653568681836,-10.1260667632161,2.01233780154585e-05,0.00626077523755722,3.50407633051658
"KALMA_E2F1_TARGETS",-1.2815044140435,0.0227805822745234,-10.0554109242327,2.10721820045433e-05,0.00626077523755722,3.46140377320601
"MONTERO_THYROID_CANCER_POOR_SURVIVAL_UP",-1.26539572109604,0.00881770867036922,-10.0525276844555,2.11119641673033e-05,0.00626077523755722,3.45965471319103
"SEMBA_FHIT_TARGETS_DN",-1.26873668830724,0.0358950596565466,-10.0134009493266,2.16603366621505e-05,0.00626077523755722,3.43585899557106
"EGUCHI_CELL_CYCLE_RB1_TARGETS",-1.27983933825055,0.0209109757444833,-9.81472489514493,2.47066829792988e-05,0.00626077523755722,3.31327636543561
"FOURNIER_ACINAR_DEVELOPMENT_EARLY_DN",-1.27686271033408,0.0156835358995894,-9.79860614708593,2.49744325383376e-05,0.00626077523755722,3.30320092924764
"KANG_DOXORUBICIN_RESISTANCE_UP",-1.18405132163921,0.00964374403736595,-9.68104618788868,2.70298440828939e-05,0.00626077523755722,3.22911581268652
"ZHAN_MULTIPLE_MYELOMA_PR_UP",-1.23995562643588,-0.00156838192782279,-9.66242095427447,2.7372780891485e-05,0.00626077523755722,3.2172805627953
"REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS",-1.15294209093036,0.0221057054721888,-9.59097663953038,2.87347915112094e-05,0.00626077523755722,3.1716310303296
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_6",1.1176954881408,-0.0131675622313538,9.5036284603063,3.0505583885103e-05,0.00626077523755722,3.11527399432771
"REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV1_INFECTION",-1.23707608392174,-0.0462114659479877,-9.43602251153239,3.19612809986527e-05,0.00626077523755722,3.0712376033571
"REACTOME_DNA_STRAND_ELONGATION",-1.14669065969942,0.00213939226054058,-9.42936185956581,3.21089106246028e-05,0.00626077523755722,3.06687920458771
"BAKER_HEMATOPOESIS_STAT5_TARGETS",-1.16963621270572,-0.00276954598571399,-9.42493814709303,3.22073868788158e-05,0.00626077523755722,3.06398257086914
"IGARASHI_ATF4_TARGETS_UP",-1.17117603552099,0.00112097762844604,-9.40980752797437,3.25468067145592e-05,0.00626077523755722,3.05406314297081
"ISHIDA_E2F_TARGETS",-1.13340430579689,0.00671941893639115,-9.31864258933642,3.46797595550902e-05,0.00626077523755722,2.9939031859926
"ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR",-1.12353362350389,0.0186666463383169,-9.30081064439461,3.51152476629288e-05,0.00626077523755722,2.98205640997721
"GAUSSMANN_MLL_AF4_FUSION_TARGETS_B_DN",1.11224116197383,0.00612849460039179,9.27346630028653,3.57951378925995e-05,0.00626077523755722,2.96383915715406
"REACTOME_EXTENSION_OF_TELOMERES",-1.11902589859413,0.00259199760253517,-9.17759049925888,3.82995975458306e-05,0.00626077523755722,2.89947520397405
"SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN",-1.13822526492991,0.0217424022088989,-9.14889153542658,3.90874518700527e-05,0.00626077523755722,2.88005938029259
"KOBAYASHI_EGFR_SIGNALING_24HR_DN",-1.10903677325302,0.0175089657128744,-9.10663273453224,4.02812082962881e-05,0.00626077523755722,2.851343408317
"LUCAS_HNF4A_TARGETS_DN",1.1736848422214,-0.00415332068172521,9.09300428687714,4.06749613552991e-05,0.00626077523755722,2.84205025311263
"LY_AGING_MIDDLE_DN",-1.2105570273993,0.00318763775000749,-9.05745718541632,4.1722669077457e-05,0.00626077523755722,2.81773649287157
"REACTOME_LAGGING_STRAND_SYNTHESIS",-1.09099692051536,-0.0045987235930035,-8.96947553949652,4.44498655628653e-05,0.00626077523755722,2.75709217388118
"REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE",-1.05845303293371,0.0047180812779437,-8.87131972436938,4.7733522345507e-05,0.00626077523755722,2.68864229443193
"SANDERSON_PPARA_TARGETS",1.09339178838726,-0.0094542895462558,8.84632159411926,4.86131102620831e-05,0.00626077523755722,2.67107454050294
"KOBAYASHI_EGFR_SIGNALING_6HR_DN",-1.02520991904659,0.00205642544301699,-8.83778134224201,4.89178033659769e-05,0.00626077523755722,2.66506011476749
"REACTOME_KERATAN_SULFATE_DEGRADATION",1.08074067933461,-0.0138361035088335,8.74835508942892,5.22415655032983e-05,0.00626077523755722,2.60169254100489
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND",-1.071783091025,-0.00219896553396174,-8.69771036307111,5.42369205959566e-05,0.00626077523755722,2.56548761080513
"FOURNIER_ACINAR_DEVELOPMENT_LATE_DN",-1.0725285593228,0.00614411402542267,-8.6837813060011,5.48007390771969e-05,0.00626077523755722,2.55548934545648
"TIAN_BHLHA15_TARGETS",1.05844967046639,0.027648748269679,8.67944635163883,5.49775600855412e-05,0.00626077523755722,2.552374127216
"KEGG_DNA_REPLICATION",-1.04990242255867,0.00251939293017481,-8.66675013763065,5.54991598649043e-05,0.00626077523755722,2.54324045077493
"REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER",-1.05661456565868,0.0072433248356693,-8.64983755951715,5.62027029463023e-05,0.00626077523755722,2.53105071951384
"STANHILL_HRAS_TRANSFROMATION_UP",1.05961092935143,-0.00418901953298459,8.62137852406572,5.74094680110712e-05,0.00626077523755722,2.51047992263017
"KAPOSI_LIVER_CANCER_MET_DN",1.15323937014559,0.00822884343402098,8.61693758546374,5.76004120231971e-05,0.00626077523755722,2.50726322799134
"PYEON_HPV_POSITIVE_TUMORS_DN",-1.03352220745761,-0.00927498235034678,-8.50077889451479,6.28594017258921e-05,0.00626077523755722,2.42247972392735
"REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR",1.10939848420067,0.0228559670360471,8.47409584250922,6.4142881133984e-05,0.00626077523755722,2.40282662275212
"ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER",-1.09083084907189,0.0168649833558029,-8.41868476517277,6.69040458202197e-05,0.00626077523755722,2.36180034087456
"REACTOME_TELOMERE_MAINTENANCE",-1.00914663660008,0.00163883917820869,-8.39797113488464,6.79705470251273e-05,0.00626077523755722,2.34638945056283
"ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR",-1.03047780548902,0.0203401788390822,-8.39005897099294,6.83829926235439e-05,0.00626077523755722,2.34049206349687
"KONG_E2F3_TARGETS",-1.08348930631304,0.0229148109249478,-8.36827356118692,6.95333272543e-05,0.00626077523755722,2.3242233456483
"SONG_TARGETS_OF_IE86_CMV_PROTEIN",-1.09969047421996,0.0122570749977437,-8.35021048651678,7.05037234309701e-05,0.00626077523755722,2.31069999584933
"CHOI_ATL_ACUTE_STAGE",-1.05746412353971,-0.0624915173368444,-8.29851819585829,7.33664851623899e-05,0.00626077523755722,2.27182633134976
"ONDER_CDH1_TARGETS_3_UP",0.968543279563196,-0.0100011978445153,8.2820313880771,7.43070130566098e-05,0.00626077523755722,2.259373731045
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION",1.07184558969716,0.0129798193055609,8.25315800156928,7.59871945877637e-05,0.00626077523755722,2.23750200027662
"HOFFMAN_CLOCK_TARGETS_UP",0.968531422462424,0.000440135755639263,8.25039248424601,7.61503653337612e-05,0.00626077523755722,2.23540285672896
"REACTOME_TRYPTOPHAN_CATABOLISM",-1.1530673419228,0.0387488861759904,-8.24154001929718,7.66753471143447e-05,0.00626077523755722,2.22867845749696
"REACTOME_POL_SWITCHING",-1.08455254413091,-0.00555283329497948,-8.23266256216501,7.720592392718e-05,0.00626077523755722,2.22192740238675
"SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_DN",-1.13813230323272,0.0154270536741549,-8.22993923850798,7.73695192047578e-05,0.00626077523755722,2.21985485020716
"CASORELLI_APL_SECONDARY_VS_DE_NOVO_DN",1.06025465536744,0.000141061635185865,8.2211170080422,7.79021848081206e-05,0.00626077523755722,2.21313582398906
"GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN",-1.01097809224541,0.0176730854520741,-8.20833749523795,7.86811504565762e-05,0.00626077523755722,2.2033894218497
"BASSO_HAIRY_CELL_LEUKEMIA_DN",-1.23568209905894,0.0230714043023847,-8.20806510197659,7.86978495604961e-05,0.00626077523755722,2.2031815047536
"SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP",-1.06108224916106,0.0183080550911007,-8.19376969503781,7.95798800368191e-05,0.00626077523755722,2.19225964313243
"FARMER_BREAST_CANCER_CLUSTER_2",-1.098097809732,0.0180584432858516,-8.14844219884842,8.24513598586831e-05,0.00626077523755722,2.15749592569862
"REACTOME_RNA_POL_I_PROMOTER_OPENING",-0.965819937679034,0.0159309342442643,-8.12277691201535,8.41290801263333e-05,0.00626077523755722,2.13772198988699
"REACTOME_PACKAGING_OF_TELOMERE_ENDS",-0.963531865410549,0.00976161874635947,-8.08415381834084,8.67270706136265e-05,0.00626077523755722,2.10784119436427
"REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND",-1.00310424369987,0.0026506424858081,-8.02043062825268,9.12140948293262e-05,0.00626077523755722,2.05821515903701
"LEE_LIVER_CANCER_HEPATOBLAST",-0.923255155888719,-0.00779397583305214,-7.99686443800706,9.29394796552936e-05,0.00626077523755722,2.03975870317353
"KOBAYASHI_EGFR_SIGNALING_24HR_UP",0.949937635116882,-0.00619521838369744,7.99297441663195,9.32278163555735e-05,0.00626077523755722,2.03670672449383
"IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_DN",0.991130971318203,0.00619681119925314,7.99023510335013,9.34314665499972e-05,0.00626077523755722,2.03455663089335
"LUI_THYROID_CANCER_CLUSTER_5",0.956932711554941,0.00856455937067601,7.98222701616987,9.40297041509387e-05,0.00626077523755722,2.02826669356505
"YU_MYC_TARGETS_UP",-1.10347763573526,0.017457430166126,-7.9742797182657,9.46276824025016e-05,0.00626077523755722,2.02201805760956
"REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE",-1.07661913008095,-0.0189513579001372,-7.96807382170806,9.50976204385314e-05,0.00626077523755722,2.01713414447381
"LE_NEURONAL_DIFFERENTIATION_DN",-0.951881885402826,0.00435132928377918,-7.95959215571931,9.57441599083562e-05,0.00626077523755722,2.01045289994945
"GARCIA_TARGETS_OF_FLI1_AND_DAX1_UP",0.950898641872379,-0.00314790501132546,7.95711829793119,9.59336711945321e-05,0.00626077523755722,2.00850279101461
"LI_WILMS_TUMOR_ANAPLASTIC_UP",-1.10204772310254,0.0228702604356112,-7.95113788490415,9.6393557066466e-05,0.00626077523755722,2.00378593060437
"BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX",1.03739913610792,0.0101382663136652,7.92138552781852,9.87188088529805e-05,0.00626077523755722,1.98026532307896
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTYELLOW_DN",1.02621817642532,-0.019527445255996,7.86543666327284,0.000103265080912137,0.00626077523755722,1.93578867715616
"ZHAN_V1_LATE_DIFFERENTIATION_GENES_DN",-0.90333721754972,-0.00811107071784392,-7.85716711043208,0.000103956896912823,0.00626077523755722,1.92918734259088
"REACTOME_IL_7_SIGNALING",0.97717234178138,-0.0145472267321164,7.84530406323951,0.000104958497476348,0.00626077523755722,1.91970503871555
"BIERIE_INFLAMMATORY_RESPONSE_TGFB1",-1.09336789339148,-0.0198176089250604,-7.8336127437394,0.00010595627415438,0.00626077523755722,1.91034568732223
"DONATO_CELL_CYCLE_TRETINOIN",1.03088338428162,-0.0125284827664709,7.81914928727296,0.000107205488644378,0.00626077523755722,1.89874743300327
"BRACHAT_RESPONSE_TO_METHOTREXATE_UP",0.917605697509106,-0.00443597197368225,7.80745623767417,0.000108227586847062,0.00626077523755722,1.889354808931
"LE_NEURONAL_DIFFERENTIATION_UP",1.02624660584208,-0.0134971419586058,7.79696038167368,0.00010915441637931,0.00626077523755722,1.88091167177645
"OXFORD_RALA_OR_RALB_TARGETS_UP",-0.959613726205203,0.00905609264983596,-7.78952227423196,0.000109816659811199,0.00626077523755722,1.87492128025319
